CHAPEDES  7000  7999     1    2017_11_18
   84  124    0   399.03    2.54
   85  124    0   399.51    2.82
   86  124    0   399.27    2.45
   87  124    0   401.84    2.45
   88  124    0   399.74    2.68
   89  124    0   403.72    2.05
   90  124    0   398.61    2.38
   91  124    0   401.91    2.49
   92  124    0   400.59    2.45
   93  124   99     0.00    0.00
   94  124   99     0.00    0.00
   95  124   99     0.00    0.00
   96  124   99     0.00    0.00
   97  124   99     0.00    0.00
   98  124   99     0.00    0.00
   99  124   99     0.00    0.00
  100  124   99     0.00    0.00
  101  124   99     0.00    0.00
  102  124   99     0.00    0.00
  103  124   99     0.00    0.00
  104  124   99     0.00    0.00
  105  124   99     0.00    0.00
  106  124   99     0.00    0.00
  107  124   99     0.00    0.00
  108  124   99     0.00    0.00
  109  124   99     0.00    0.00
  110  124   99     0.00    0.00
  111  124   99     0.00    0.00
  112  124   99     0.00    0.00
  113  124   99     0.00    0.00
  114  124   99     0.00    0.00
  115  124   99     0.00    0.00
  116  124   99     0.00    0.00
  117  124   99     0.00    0.00
  118  124   99     0.00    0.00
  119  124   99     0.00    0.00
  120  124   99     0.00    0.00
  121  124   99     0.00    0.00
  122  124   99     0.00    0.00
  123  124   99     0.00    0.00
  124  124   99     0.00    0.00
  125  124   99     0.00    0.00
  126  124   99     0.00    0.00
  127  124   99     0.00    0.00
    0  125   99     0.00    0.00
    1  125   99     0.00    0.00
    2  125   99     0.00    0.00
    3  125   99     0.00    0.00
    4  125   99     0.00    0.00
    5  125   99     0.00    0.00
    6  125   99     0.00    0.00
    7  125   99     0.00    0.00
    8  125   99     0.00    0.00
    9  125   99     0.00    0.00
   10  125   99     0.00    0.00
   11  125   99     0.00    0.00
   12  125   99     0.00    0.00
   13  125   99     0.00    0.00
   14  125   99     0.00    0.00
   15  125   99     0.00    0.00
   16  125   99     0.00    0.00
   17  125   99     0.00    0.00
   18  125   99     0.00    0.00
   19  125   99     0.00    0.00
   20  125   99     0.00    0.00
   21  125   99     0.00    0.00
   22  125   99     0.00    0.00
   23  125   99     0.00    0.00
   24  125   99     0.00    0.00
   25  125   99     0.00    0.00
   26  125   99     0.00    0.00
   27  125   99     0.00    0.00
   28  125   99     0.00    0.00
   29  125   99     0.00    0.00
   30  125   99     0.00    0.00
   31  125   99     0.00    0.00
   32  125   99     0.00    0.00
   33  125   99     0.00    0.00
   34  125   99     0.00    0.00
   35  125   99     0.00    0.00
   36  125    0   398.11    2.32
   37  125    0   404.61    2.13
   38  125    0   399.95    2.13
   39  125    0   399.26    2.16
   40  125    0   402.39    2.13
   41  125    0   400.50    2.21
   42  125    0   389.80    2.24
   43  125    0   400.07    2.10
   44  125    0   401.59    2.07
   45  125    0   395.36    1.89
   46  125    0   400.83    2.20
   47  125    0   396.57    2.22
   48  125    0   401.71    2.07
   49  125    0   402.09    2.08
   50  125    0   401.18    2.10
   51  125    0   402.67    2.07
   52  125    0   400.71    2.25
   53  125    0   402.99    1.98
   54  125    0   399.73    2.07
   55  125    0   399.34    2.11
   56  125    0   405.04    2.14
   57  125    0   405.08    2.21
   58  125    0   401.14    2.13
   59  125    0   400.38    2.09
   60  125    0   399.71    2.17
   61  125    0   402.07    2.20
   62  125    0   401.00    2.18
   63  125    0   401.80    2.01
   64  125    0   403.23    2.09
   65  125    0   402.17    2.05
   66  125    0   400.79    2.16
   67  125    0   399.80    2.00
   68  125    0   403.90    2.11
   69  125    0   399.68    1.97
   70  125    0   400.61    2.15
   71  125    0   400.57    2.14
   72  125    0   401.80    2.14
   73  125    0   399.65    2.22
   74  125    0   404.23    2.83
   75  125    0   401.92    2.11
   76  125    0   403.00    2.31
   77  125    0   400.69    2.11
   78  125    0   400.31    2.14
   79  125    0   404.04    2.69
   80  125    0   399.58    2.77
   81  125    0   401.00    2.80
   82  125    0   398.94    2.37
   83  125    0   401.66    2.70
   84  125    0   397.85    2.46
   85  125    0   399.81    2.42
   86  125    0   399.60    2.49
   87  125    0   400.04    2.35
   88  125    0   401.59    2.80
   89  125    0   397.18    2.13
   90  125    0   397.80    2.41
   91  125    0   399.39    3.29
   92  125   99     0.00    0.00
   93  125   99     0.00    0.00
   94  125   99     0.00    0.00
   95  125   99     0.00    0.00
   96  125   99     0.00    0.00
   97  125   99     0.00    0.00
   98  125   99     0.00    0.00
   99  125   99     0.00    0.00
  100  125   99     0.00    0.00
  101  125   99     0.00    0.00
  102  125   99     0.00    0.00
  103  125   99     0.00    0.00
  104  125   99     0.00    0.00
  105  125   99     0.00    0.00
  106  125   99     0.00    0.00
  107  125   99     0.00    0.00
  108  125   99     0.00    0.00
  109  125   99     0.00    0.00
  110  125   99     0.00    0.00
  111  125   99     0.00    0.00
  112  125   99     0.00    0.00
  113  125   99     0.00    0.00
  114  125   99     0.00    0.00
  115  125   99     0.00    0.00
  116  125   99     0.00    0.00
  117  125   99     0.00    0.00
  118  125   99     0.00    0.00
  119  125   99     0.00    0.00
  120  125   99     0.00    0.00
  121  125   99     0.00    0.00
  122  125   99     0.00    0.00
  123  125   99     0.00    0.00
  124  125   99     0.00    0.00
  125  125   99     0.00    0.00
  126  125   99     0.00    0.00
  127  125   99     0.00    0.00
    0  126   99     0.00    0.00
    1  126   99     0.00    0.00
    2  126   99     0.00    0.00
    3  126   99     0.00    0.00
    4  126   99     0.00    0.00
    5  126   99     0.00    0.00
    6  126   99     0.00    0.00
    7  126   99     0.00    0.00
    8  126   99     0.00    0.00
    9  126   99     0.00    0.00
   10  126   99     0.00    0.00
   11  126   99     0.00    0.00
   12  126   99     0.00    0.00
   13  126   99     0.00    0.00
   14  126   99     0.00    0.00
   15  126   99     0.00    0.00
   16  126   99     0.00    0.00
   17  126   99     0.00    0.00
   18  126   99     0.00    0.00
   19  126   99     0.00    0.00
   20  126   99     0.00    0.00
   21  126   99     0.00    0.00
   22  126   99     0.00    0.00
   23  126   99     0.00    0.00
   24  126   99     0.00    0.00
   25  126   99     0.00    0.00
   26  126   99     0.00    0.00
   27  126   99     0.00    0.00
   28  126   99     0.00    0.00
   29  126   99     0.00    0.00
   30  126   99     0.00    0.00
   31  126   99     0.00    0.00
   32  126   99     0.00    0.00
   33  126   99     0.00    0.00
   34  126   99     0.00    0.00
   35  126   99     0.00    0.00
   36  126   99     0.00    0.00
   37  126    0   396.25    2.39
   38  126    0   401.02    2.17
   39  126    0   402.70    2.07
   40  126    0   401.79    2.37
   41  126    0   404.91    2.48
   42  126    2   398.18    1.36
   43  126    0   399.55    2.14
   44  126    0   399.79    2.21
   45  126    0   401.16    2.15
   46  126    0   401.58    2.13
   47  126    0   402.29    2.24
   48  126    0   385.21    2.04
   49  126    0   396.86    2.11
   50  126    0   399.60    2.09
   51  126    0   398.80    2.19
   52  126    0   401.18    2.15
   53  126    2   400.83    1.36
   54  126    0   401.79    2.12
   55  126    0   394.65    2.10
   56  126    0   396.38    2.14
   57  126    0   395.03    2.19
   58  126    0   399.90    2.09
   59  126    0   398.26    2.21
   60  126    0   403.09    2.21
   61  126    0   398.79    2.15
   62  126    0   402.26    2.17
   63  126    0   402.94    2.17
   64  126    0   398.37    2.17
   65  126    0   401.23    2.17
   66  126    0   400.32    2.26
   67  126    0   403.23    1.95
   68  126    0   400.11    2.30
   69  126    0   400.60    2.13
   70  126    0   401.54    2.16
   71  126    0   400.97    2.06
   72  126    0   403.10    2.13
   73  126    0   399.22    2.15
   74  126    0   400.31    2.29
   75  126    0   397.44    2.10
   76  126    0   401.06    3.12
   77  126    9   397.01    1.35
   78  126    0   398.79    2.14
   79  126    0   405.21    2.50
   80  126    0   399.60    2.76
   81  126    9   400.01    1.34
   82  126    0   396.37    3.15
   83  126    0   402.75    2.75
   84  126    0   401.38    2.46
   85  126    0   404.44    2.65
   86  126    0   398.41    2.47
   87  126    0   390.21    2.94
   88  126    0   399.32    2.27
   89  126    9   396.97    1.26
   90  126    0   393.82    2.55
   91  126   99     0.00    0.00
   92  126   99     0.00    0.00
   93  126   99     0.00    0.00
   94  126   99     0.00    0.00
   95  126   99     0.00    0.00
   96  126   99     0.00    0.00
   97  126   99     0.00    0.00
   98  126   99     0.00    0.00
   99  126   99     0.00    0.00
  100  126   99     0.00    0.00
  101  126   99     0.00    0.00
  102  126   99     0.00    0.00
  103  126   99     0.00    0.00
  104  126   99     0.00    0.00
  105  126   99     0.00    0.00
  106  126   99     0.00    0.00
  107  126   99     0.00    0.00
  108  126   99     0.00    0.00
  109  126   99     0.00    0.00
  110  126   99     0.00    0.00
  111  126   99     0.00    0.00
  112  126   99     0.00    0.00
  113  126   99     0.00    0.00
  114  126   99     0.00    0.00
  115  126   99     0.00    0.00
  116  126   99     0.00    0.00
  117  126   99     0.00    0.00
  118  126   99     0.00    0.00
  119  126   99     0.00    0.00
  120  126   99     0.00    0.00
  121  126   99     0.00    0.00
  122  126   99     0.00    0.00
  123  126   99     0.00    0.00
  124  126   99     0.00    0.00
  125  126   99     0.00    0.00
  126  126   99     0.00    0.00
  127  126   99     0.00    0.00
    0  127   99     0.00    0.00
    1  127   99     0.00    0.00
    2  127   99     0.00    0.00
    3  127   99     0.00    0.00
    4  127   99     0.00    0.00
    5  127   99     0.00    0.00
    6  127   99     0.00    0.00
    7  127   99     0.00    0.00
    8  127   99     0.00    0.00
    9  127   99     0.00    0.00
   10  127   99     0.00    0.00
   11  127   99     0.00    0.00
   12  127   99     0.00    0.00
   13  127   99     0.00    0.00
   14  127   99     0.00    0.00
   15  127   99     0.00    0.00
   16  127   99     0.00    0.00
   17  127   99     0.00    0.00
   18  127   99     0.00    0.00
   19  127   99     0.00    0.00
   20  127   99     0.00    0.00
   21  127   99     0.00    0.00
   22  127   99     0.00    0.00
   23  127   99     0.00    0.00
   24  127   99     0.00    0.00
   25  127   99     0.00    0.00
   26  127   99     0.00    0.00
   27  127   99     0.00    0.00
   28  127   99     0.00    0.00
   29  127   99     0.00    0.00
   30  127   99     0.00    0.00
   31  127   99     0.00    0.00
   32  127   99     0.00    0.00
   33  127   99     0.00    0.00
   34  127   99     0.00    0.00
   35  127   99     0.00    0.00
   36  127   99     0.00    0.00
   37  127   99     0.00    0.00
   38  127    0   405.35    2.70
   39  127    9   402.07    0.43
   40  127    0   400.65    2.66
   41  127    9   399.63    1.39
   42  127    9   408.80    1.31
   43  127    0   400.65    2.41
   44  127    9   402.98    1.35
   45  127    9   398.11    1.34
   46  127    9   398.56    1.26
   47  127    9   399.73    1.35
   48  127    9   403.40    1.35
   49  127    9   399.60    1.32
   50  127    9   400.49    1.37
   51  127    9   397.40    1.39
   52  127    9   399.63    1.32
   53  127    9   403.43    1.34
   54  127    9   398.51    1.29
   55  127    9   379.56    1.22
   56  127    9   401.83    1.35
   57  127    9   378.17    1.27
   58  127    9   402.95    1.34
   59  127    9   403.38    1.36
   60  127    9   398.59    1.29
   61  127    9   401.80    1.37
   62  127    9   400.98    1.29
   63  127    0   403.01    2.48
   64  127    0   404.25    2.74
   65  127    9   402.04    1.34
   66  127    0   399.25    2.37
   67  127    9   401.98    1.36
   68  127    9   400.50    1.30
   69  127    9   403.33    1.33
   70  127    9   401.14    1.38
   71  127    9   403.55    1.29
   72  127    9   401.33    1.38
   73  127    9   398.58    1.37
   74  127    9   401.28    1.22
   75  127    0   402.47    2.22
   76  127    0   402.72    1.91
   77  127    9   402.85    1.34
   78  127    0   402.46    2.14
   79  127    9   399.55    1.30
   80  127    9   426.26    1.29
   81  127    9   399.35    1.32
   82  127    9   398.93    1.26
   83  127    9   398.44    1.32
   84  127    9   400.98    1.34
   85  127    9   407.39    1.35
   86  127    9   399.01    1.33
   87  127    9   397.83    1.31
   88  127    9   400.30    1.35
   89  127    9   411.57    1.30
   90  127   99     0.00    0.00
   91  127   99     0.00    0.00
   92  127   99     0.00    0.00
