# generated with run 3532
#---------------------------------------------------------------------
#SeqID 	 MinWidth 	 MaxWidth 	 SC_MinWidth 	 SC_MaxWidth
#---------------------------------------------------------------------
276 	 10.8367 	 17.8367 	 0.386803 	 -0.245606
277 	 10.5134 	 17.5134 	 0.368611 	 -0.24531
278 	 10.4613 	 17.4613 	 0.440974 	 -0.195948
279 	 10.7547 	 17.7547 	 0.372797 	 -0.228575
280 	 10.0439 	 17.0439 	 0.205124 	 -0.136191
281 	 10.3951 	 17.3951 	 0.63278 	 -0.402703
282 	 10.6749 	 17.6749 	 0.46767 	 -0.234478
283 	 10.4225 	 17.4225 	 0.608588 	 -0.276902
284 	 10.8548 	 17.8548 	 0.275194 	 0.49618
285 	 10.6113 	 17.6113 	 0.118416 	 0.110875
286 	 10.535 	 17.535 	 0.182619 	 -0.0119394
287 	 10.8967 	 17.8967 	 0.194354 	 0.0885327
288 	 10.4656 	 17.4656 	 -0.038743 	 0.644995
289 	 10.1767 	 17.1767 	 0.267807 	 0.0681442
290 	 10.0935 	 17.0935 	 0.292329 	 -0.0310822
291 	 9.95673 	 16.9567 	 0.464119 	 0.0177703
292 	 9.8381 	 16.8381 	 0.162155 	 0.0378945
293 	 10.3604 	 17.3604 	 0.655287 	 -0.472209
294 	 9.81721 	 16.8172 	 0.385345 	 -0.181508
295 	 10.0988 	 17.0988 	 0.507453 	 -0.201983
296 	 11.3775 	 18.3775 	 0.298681 	 -0.0296002
297 	 11.3837 	 18.3837 	 0.316622 	 -0.145579
298 	 11.4127 	 18.4127 	 0.326711 	 -0.280825
299 	 11.1117 	 18.1117 	 0.404096 	 -0.0553875
300 	 11.3661 	 18.3661 	 0.320727 	 -0.273361
301 	 11.0475 	 18.0475 	 0.297438 	 -0.217626
302 	 11.1415 	 18.1415 	 0.638047 	 -0.683566
303 	 11.164 	 18.164 	 0.394065 	 -0.387449
304 	 10.675 	 17.675 	 0.435393 	 -0.409152
305 	 11.0848 	 18.0848 	 0.405475 	 -0.196176
306 	 -3.5 	 3.5 	 0 	 0
307 	 -3.5 	 3.5 	 0 	 0
308 	 10.8043 	 17.8043 	 0.414791 	 -0.248889
309 	 11.1011 	 18.1011 	 0.469799 	 -0.298494
310 	 10.9633 	 17.9633 	 0.325214 	 -0.151864
311 	 10.9225 	 17.9225 	 0.401644 	 -0.368962
312 	 10.892 	 17.892 	 0.357498 	 -0.189657
313 	 10.9904 	 17.9904 	 0.260172 	 -0.0492915
314 	 11.4475 	 18.4475 	 0.34877 	 -0.165422
315 	 11.7084 	 18.7084 	 0.252358 	 -0.201227
316 	 11.5458 	 18.5458 	 0.283116 	 -0.20578
317 	 11.5057 	 18.5057 	 0.334802 	 -0.116344
318 	 11.6634 	 18.6634 	 0.311661 	 -0.116876
319 	 11.2126 	 18.2126 	 0.335522 	 -0.161484
320 	 11.0148 	 18.0148 	 0.412668 	 -0.259951
321 	 11.217 	 18.217 	 0.35898 	 -0.229591
322 	 11.1343 	 18.1343 	 0.414102 	 -0.154651
323 	 10.7239 	 17.7239 	 0.402817 	 -0.276385
