-0.018914 12.7306 -2677.62 135677 0 -2.05874 135.923 -1102.54 3921.76 2.15263 20.6717 64.6667 -540.956 
-0.0348739 22.5884 -5002.46 221870 0 -2.56732 164.097 -1405.77 4819.44 -2.89909 145.582 -895.562 1803.06 
-0.029581 19.2122 -4087.98 186875 0 -2.23266 144.776 -1204.95 4199.15 2.04639 21.5742 69.4299 -581.61 
0.00468691 2.70013 -2527.73 145900 0 -2.05893 135.441 -1177.69 4496.63 1.60301 22.8869 82.1147 -607.195 
-0.0312162 21.968 -4827.63 193704 0 -2.26146 132.244 -946.469 2736.73 -2.09405 117.806 -693.361 1419.02 
-0.0183502 11.5822 -1981.49 93999.4 0 -1.78599 113.032 -804.238 2466.6 -2.0262 104.36 -547.31 1000.27 
-0.00497431 7.60242 -2730.21 130928 0 -2.2453 136.622 -1022.34 3026.88 -1.54548 100.192 -513.427 862.492 
-0.020694 11.7936 -3472.25 156987 0 -2.34056 143.079 -1179.72 4130.29 -1.89949 109.279 -588.014 1060.02 
-0.0228165 13.3525 -2551.35 123661 0 -2.02719 130.679 -995.903 3119.84 -1.80223 105.045 -548.006 951.307 
-0.014667 10.2819 -1906.43 101178 0 -1.95602 129.379 -1058.27 3696.89 1.53204 22.7666 83.6741 -597.191 
-0.0223285 14.1873 -2154.84 103339 0 -1.83245 120.9 -964.331 3297.21 1.34372 22.3789 86.4035 -568.32 
-0.0334082 19.4175 -2496.97 112018 0 -1.86836 125.333 -1040.6 3779.74 -1.44385 92.0948 -463.465 817.582 
-0.044402 24.5741 -3189.25 125825 0 -1.89893 119.222 -808.224 1970.64 -1.0293 84.6844 -427.849 780.002 
-0.0254831 14.834 -2585.66 111680 0 -2.07997 130.131 -1051.21 3526.66 1.44296 21.9038 82.5945 -548.775 
-0.00783291 9.88483 -2145.78 100813 0 -2.09474 130.63 -1012.63 3156.5 1.50616 22.1562 82.8017 -565.098 
-0.0163666 11.484 -2194.87 105379 0 -2.07153 133.547 -1133.85 4063.76 1.44369 22.4156 83.4859 -571.81 
-0.0188201 11.2131 -1963.35 95692.7 0 -1.99975 128.048 -1003.33 3222 1.45121 22.5303 85.5984 -581.672 
